,CT_Jurkat_Empty_H3K27ac,CT_Jurkat_Tax_H3K27ac,CT_TL-Om1_Empty_H3K27ac,CT_TL-Om1_Tax_H3K27ac
C20orf173,4.082386049628258,0.9834286599159241,0.49315201699733735,0.6196395724117756
C20orf202,1.453344563126564,0.499645496070385,0.5784293362498283,0.3234842330217361
C20orf203,27.912766053915025,18.790118431568146,1.1415333442389966,0.6772670245170593
C20orf204,3.8070902582406996,32.816703259944916,70.25008930945397,67.98647548341751
C20orf96,3.7490498292446137,4.861625935316086,2.9616443220078947,3.2125580821931363
C21orf140,0.0,0.0,0.0,0.0
C21orf58,24.190386174917222,45.30825228333473,39.31106222063303,36.88350544452667
C21orf91,4.156896226406097,14.614931974351405,26.72066202557087,28.700033209949734
C22orf15,1.4196191996335983,1.0456234627962113,0.5113608601689339,0.3386333428323269
C22orf23,6.9526047347188,9.011561463683844,13.364880793988705,11.598174906522036
C22orf31,1.7835437097549438,1.761281403809786,0.16402987836301328,0.2793722712546587
C22orf39,12.458139545559883,20.906619890362023,28.7310522442013,29.792265797615052
C22orf42,0.7372608029842377,0.30137345629930495,0.38541719764471055,0.1425825521349907
C2CD2,3.3074776525497436,1.2493220611214637,0.7517151576578617,0.5866673111915588
C2CD2L,9.292622624516486,30.34811583739519,30.498653476953507,35.80566695830226
C2CD3,12.788334866762161,23.06215055346489,23.240368465930224,23.380512326061726
C2CD4A,1.654523047208786,1.7224614780843257,0.7063453821837902,0.5094349984824658
C2CD4B,0.8451048055291176,2.060984384119511,0.927126137316227,0.8139076052606106
C2CD4C,1.5796204972267152,0.7634514898657799,0.5785812019854784,0.2480341024696827
C2CD4D,4.027483198046684,4.12822796434164,53.15119396355748,56.21854350912571
C2CD5,5.369456714987755,14.668359727621079,19.33187124055624,20.511645887076856
C2CD6,1.4823648113012313,1.0410324219465257,0.5353353664577007,0.3543769982457161
C2orf15,7.448686070561409,6.0754670950770375,10.156963114991784,10.906650704443456
C2orf42,10.317727441191673,23.668446473032237,25.17731750190258,26.597531969994307
C2orf49,5.001609785556793,17.91834885406494,23.62942684200406,24.252352713644505
C2orf66,0.327453598678112,1.0477107974886894,0.18512167274951935,0.0475274732708931
C2orf68,4.796901662111282,11.56488395935297,10.662406142055989,8.927134929478168
C2orf69,8.091829323291778,16.02120124283433,34.55813963417709,36.86405444055796
C2orf72,0.6847113590240479,1.005134350925684,0.23155367895960807,0.1856542181968689
C2orf74,0.5694163290262222,0.556413969039917,7.6191282555758955,6.061528830766678
C2orf76,18.728772394537927,30.11603626012802,53.24375113326311,54.249282333910465
C2orf78,0.38666975843906404,0.28509435173869135,0.09104340076446533,0.36239735662937167
C2orf80,0.37255200266838073,0.20244615763425827,0.8998128361999989,0.39210178300738335
C2orf81,3.6792466399669648,6.023083529382944,18.476669643849135,17.608314553171397
C2orf88,0.925497614145279,0.6551320858895778,0.4491475762426853,0.39210176691412923
C2orf92,8.440460349678993,14.36991158759594,32.51148004722595,45.41690681165457
C3,2.7961010402441024,1.9230291286706924,1.598116715222597,1.0479806056916714
C3AR1,1.5607968258857727,1.0998873418569566,0.7131738615036011,0.44259956806898115
C3orf18,7.694572324514389,12.46170022046566,16.25900026397407,13.75072210764885
C3orf20,1.710209787070751,1.9975381044447422,0.5526336796581746,0.29674975231289863
C3orf22,3.5294401812553406,1.3138123649358748,0.5895062295347452,0.542852725982666
C3orf33,3.8721875847578047,4.119044046282768,8.779324916988612,6.9315781745314595
C3orf38,7.336921962320805,14.963682605862617,24.134871877238155,28.673436077594758
C3orf49,0.3725519984960556,0.16070466846227646,0.49163443937897683,0.34279226839542387
C3orf52,1.6686411687731744,0.8150026115775109,1.1903934141993522,0.7894011539965868
C3orf62,1.8047207496166229,2.1885047783851626,11.160110992997884,12.218408528447151
C3orf70,0.48235680639743805,0.3381057643890381,0.37024322897195816,0.09505493625998497
C3orf80,0.8149084832668304,0.39654401361942293,9.95864116296172,9.415775845646857
C3orf85,0.22588415908813478,0.1477648041844368,0.27464775323867796,0.09505516916513443
C4A,0.0,0.0,0.0,0.0
C4B,0.0,0.0,0.0,0.0
C4BPA,0.4352975982427597,0.13148561894893646,0.3747953490912914,0.11525416776537895
C4BPB,1.9372701787948607,5.090368846654892,0.43245642066001894,1.0470893396437169
C4orf17,0.3647087985277176,0.35021094155311583,0.3838999582827091,0.17317825555801392
C4orf19,0.7705943992733956,0.06469930112361907,1.60540012255311,1.978329524844885
C4orf3,0.6039264047145844,0.33810597747564314,0.2807169319689274,0.13812686428427695
C4orf33,6.060833087682724,18.379799812942743,23.964766308367253,24.95783455953002
C4orf36,13.345988255500794,12.954455911159515,19.68663902103901,19.014237659811975
C4orf46,13.158928649425507,21.112824599295855,37.50764551058412,46.60508770421147
C4orf50,8.07849638223648,16.692401527762414,25.5589445155859,30.46359173834324
C4orf51,0.5945145576000214,0.10017947673797607,0.18208696112036704,0.009505488395690919
C4orf54,0.7145155171155929,0.3297573909163475,0.19877805873751642,0.4120039504766464
C5,10.311846765875817,14.656464538276195,29.958616460636257,27.246572850942613
C5AR1,1.4953060978055,1.4100270229279994,0.7951130816340446,0.8128682433217764
C5AR2,1.3058928084373473,1.3315525871515275,0.37176075428724287,0.1797132423520088
C5orf15,11.03381498682499,29.097539379119873,19.087573085099457,32.38101789110899
C5orf22,9.142035094439983,16.819923506498338,9.963343470126391,8.629347330570221
C5orf24,13.451087584495545,21.557367334365846,16.283128476142885,14.109705515950917
C5orf34,11.592249552607536,18.461406101405622,8.86976058602333,8.791384189665317
C5orf46,0.29412000119686127,0.13357263565063476,0.14415205880999565,0.5323078751564025
C5orf47,1.25844144564867,0.7974709899127483,0.6737217004597187,0.7158825521171093
C5orf52,1.467854885995388,0.6100517898499965,0.18208678126335143,0.047527550160884856
C5orf58,1.0502044888734818,1.3987563150525093,0.09711299121379852,0.11941283735632896
C5orf63,0.2509823989868164,0.3401929160952568,0.3902727349102497,0.36536780431866644
C6,0.0,0.06678631782531738,0.0,0.095055031478405
C6orf118,0.5843183994293213,0.16279179662466048,0.2822345069050789,0.18862472221255303
C6orf120,5.732594908714295,12.513249779641628,44.84104671561718,50.85789292803407
C6orf132,1.2392256087064744,0.6323833593726158,0.6236477676033974,0.23615207836031915
C6orf136,0.0,0.0,0.0,0.0
C6orf141,0.1254911994934082,0.19743705207109452,0.17905216336250304,0.23763756304979325
C6orf15,0.0,0.0,0.0,0.0
C6orf163,0.8956934441328048,0.525942609012127,0.47949540093541143,0.2039226303845644
C6orf226,5.674165199816227,9.61305497944355,12.255969289243222,10.872638594985009
C6orf47,0.0,0.0,0.0,0.0
C6orf52,8.448302261769772,23.590596234977244,12.952150066003203,12.512186481207609
C6orf58,0.3882383984327316,0.06678635835647583,2.5173529967665673,2.7595617751777173
C6orf62,18.619755144119264,46.191090431511405,31.8462498126179,46.838263472616674
C6orf89,3.6980693167448044,3.186959645152092,0.5371566466987133,0.4054687607288361
C7,0.35921856212615966,0.03339315891265869,0.0971129709482193,0.031486942112445834
C7orf25,7.388294878602028,17.743243638575077,10.766652090325952,9.608708583414554
C7orf33,1.208637132048607,0.6469929081201553,0.7043729169666767,0.9270824311673641
C7orf50,6.1843641102313995,9.834284471869468,14.163333238512278,10.069871711581946
C7orf57,0.8427518431544304,1.0270489598214627,0.48860007584095,0.5257726313173771
C7orf78,0.10980479955673218,0.06678637355566025,0.191191316395998,0.277441615909338
C8A,0.1254911994934082,0.2629712176322937,0.1948329323530197,0.23199378660321235
C8B,1.105891268849373,0.43411127984523773,0.3383782370388508,0.14258236527442933
C8G,6.5686813160777096,14.08982682108879,12.932729362845421,16.706627763658762
C8orf33,4.252975731492042,10.00646913960576,12.128511939197779,14.210698804706334
C8orf34,0.48627839863300326,0.2587971614301205,0.4597694046795368,0.04752752065658569
C8orf44-SGK3,22.955475171327592,50.2329140509367,59.889624552667144,55.07061117294431
C8orf48,0.10117727959156037,0.3088868996500969,0.2429340019673109,0.23763766899704933
C8orf58,4.505134736478329,5.2329154992699625,3.787105996891856,3.5185146462917327
C8orf74,2.0666832649707794,0.5054892669916153,0.838813998579979,0.3104140520095825
C8orf76,4.333368179798126,6.12430347314477,5.624970893710851,5.83488185569644
C8orf82,2.36394050514698,5.678087123274803,5.52239452406764,6.65561919811368
C8orf88,1.0039296072721482,0.7910007643699646,12.614986084997653,9.281213872730731
C8orf89,0.1254911994934082,0.325583555996418,0.2837520192563534,0.1648610995709896
C8orf90,0.6117696034908294,0.2337522542476654,0.3368607424199581,0.1841689909994602
C9,8.55222599053383,7.5873410137295725,0.27768256306648254,0.25635186794400217
C9orf152,1.654915218949318,1.2211467809379102,0.23974768728017806,0.2361524833738804
C9orf153,2.7772770994901657,1.8710611241459847,0.4046879882067442,0.19159535452723503
C9orf40,8.231438451409339,9.20190062493086,22.40519886404276,16.82619039028883
C9orf43,9.95694292497635,23.119750052034856,21.295377157896755,21.118513158231973
C9orf50,1.3176576107740403,1.8635476914048195,0.6115086482465267,0.716031260445714
C9orf57,0.5803967994451523,0.2650584751367569,0.23519558116793632,0.09505487099289894
C9orf72,2.5043342899084093,7.79938784301281,13.598559082776308,18.703522364646197
C9orf78,12.55735353410244,20.91037634858489,18.143146928042174,19.05745560005307
C9orf85,18.113868480920793,38.21637949049473,24.20998606801033,24.743960902243852
CA1,0.0,0.06678635329008102,0.2418721496462822,0.0
CA10,0.10588319957256317,0.10644077658653259,0.4127299213409424,0.36388257846236227
CA11,5.952988718152046,6.3526302455961705,8.623337557166815,8.174418436646462
CA12,1.9772707331180572,1.4488467616438865,0.7850980460643768,0.49012726816534996
CA13,7.121626051068306,11.292313982218504,20.546692513138055,17.46276042357087
CA14,1.6749153895974158,1.7180791036188603,1.2350043273121118,0.8024714105576277
CA2,0.24313919901847839,0.41741491556167604,35.539438245654104,36.40155216771364
CA3,0.2509823989868164,0.13357268124818802,0.28526940926909444,0.0
CA4,3.211791405081749,2.180156021535397,0.9037580026388168,1.1590758578181266
CA5A,1.5921689122915268,1.0164046815037728,0.19119117841124533,0.08762887313961983
CA5B,0.5568672001361847,0.4508077645301819,0.21091740176081658,0.04752753049135208
CA6,1.003929615020752,1.1568644514381885,0.37130542401969435,0.19293209221959115
CA7,2.110605264306068,1.3616073603630066,0.5629520988464356,0.4084394592046738
CA8,0.41568959832191466,0.06678638368844986,0.18663894563913344,0.18268394842743874
CA9,1.668248655319214,1.9301251750588417,0.230643203407526,0.4625016112625599
CAAP1,6.080047872006893,15.956917274355888,14.656030384406447,19.31024354287982
CAB39,10.253416917681694,20.25461870676279,21.642859813094137,24.95011041200161
CAB39L,10.779693292617798,19.37930089622736,8.45794213399291,10.031848730266095
CABCOCO1,0.7058880013227463,0.1920107853412628,0.048556419610977175,0.16337588667869568
CABIN1,0.1254911994934082,0.0,0.0,0.046042209416627886
CABLES1,0.8666736030578613,2.158450833618641,9.147443742156028,7.932622305363417
CABLES2,5.372592558264732,5.1790677447617055,19.286804870665073,16.676924132555722
CABP1,2.8439444563388823,2.813791608095169,0.44793367564678194,0.24625180059671403
CABP2,1.3753051337003708,1.864800248503685,0.8805423038750887,0.9518854945600033
CABP4,2.802375750184059,1.3027514390945434,1.4087461480498313,0.9425290804803371
CABP5,1.0470672142505646,0.10017954260110855,0.2867868416011333,0.19010986447334288
CABP7,2.992181434631348,1.7800648459494115,1.6410585296154023,0.6350855420529843
CABS1,0.1882367992401123,0.20035913527011873,0.142634831815958,0.0
CABYR,0.8078496038913727,0.9842642030119896,1.0972260412573815,1.0057996481060982
CACFD1,2.5843347865343094,4.016570175141096,6.105984841138125,6.155543302744627
CACHD1,0.9451058119535446,0.8744840502738953,0.22609130650758744,0.1886248107254505
CACNA1A,0.32549279868602754,0.3861087456345558,0.22760851368308066,0.080202656686306
CACNA1B,1.2509904134273528,0.6465755807757377,0.4734257787466049,0.6125108217895031
CACNA1C,0.5129452785253524,0.581041494190693,0.33321880728006364,0.04752757966518402
CACNA1D,1.3592265843153,1.9307511895298959,1.11224792689085,0.6876632362604141
CACNA1E,0.5882400035858154,0.4716787451505661,0.22609119459986687,0.18713974535465241
CACNA1F,1.2709905739426612,1.2862632771730422,0.496793743789196,0.23229050222039221
CACNA1G,3.5372837164998057,2.1027260518074034,2.1380043835937976,2.754362653940916
CACNA1H,1.394913126885891,1.1944317435920238,0.5295693756639958,0.23956862331926823
CACNA1I,3.083162271976471,1.8439289804697037,0.5670490535050631,0.7086048435419798
CACNA1S,2.856101329922676,2.0657849346995354,0.7274371545016766,0.650532679706812
CACNA2D1,0.2980415987968445,0.06678637355566025,0.7981481075286865,0.37219996798038485
CACNA2D2,1.8839366562366486,0.9684019957184792,0.41576504543423654,0.5296345466673374
CACNA2D3,0.7882416009902954,0.27340667098760607,0.3553728116154671,0.18862472712993622
CACNA2D4,2.662768077254295,1.7218351648449899,0.6552096305787564,0.3377422189414501
CACNB1,9.245564210295678,10.928744807422161,14.644043890058994,13.849190770059824
CACNB2,0.18039359927177429,0.306799935400486,0.09104342103004455,0.020793324708938597
CACNB3,2.6549232267141343,1.618316315472126,5.337880134791136,5.396737984329462
CACNB4,0.7921632087230682,0.6240352287888526,0.36113855451345445,0.3891312092542648
CACNG1,1.8831528079509736,2.524523042500019,1.1790130132436751,3.194734764128923
CACNG2,0.3866697585582733,0.3706642200946808,0.11896340891718865,0.08020266652107239
CACNG3,1.0078512090444565,0.7294320352375507,0.2435411027818918,0.14109727308154107
CACNG4,1.3662854440212249,0.695621470183134,0.4948212321102619,0.16872277602553368
CACNG5,1.1380486392974853,0.4460076284706593,0.4740327188372612,0.3980430261790752
CACNG6,0.5019648015499115,0.9556709373891353,0.4415606279671192,0.35601061521470545
CACNG7,0.7843199968338013,0.7200404101610184,0.08649124339222908,0.23229076248407363
CACNG8,0.33451247864961625,0.5363780120015145,0.05963340546190739,0.16931671857833863
CACTIN,7.570647591054439,13.936425154209138,18.922629385888577,18.11239676102996
CACUL1,7.14162501591444,16.691358690291644,14.62643915951252,11.70377567435801
CACYBP,18.80994954574108,42.206653232365845,64.03468852843345,70.11082073512674
CAD,8.141633732557297,15.741533557832241,15.350692478403449,15.789498660564423
CADM1,3.0823778599500655,6.549024764895439,5.339549775540829,7.948813464701176
CADM2,1.3176576161384583,0.9746632021665573,0.2579564359784126,0.018119877576828
CADM3,0.6737308778762817,0.7450852906703949,0.45658281637728215,0.47067081029713154
CADM4,1.3333440226316453,1.1604130589962005,0.30347792148590086,0.3222958946228027
CADPS,0.6039264035224915,0.13148558348417283,0.42608319282531737,0.5153765317797661
CADPS2,0.6862800121307373,0.13357267618179322,0.179051955640316,0.047527550160884856
CAGE1,11.21263670527935,31.68300294673443,23.10379951655865,22.585031697303055
CALB1,0.1254911994934082,0.19201071187853813,0.5621931935846806,0.31041405513882636
CALB2,1.8470736116170883,0.9471138710379601,0.555820195928216,0.32274137856066226
CALCA,1.2549120086431502,0.7137789353728294,0.19331554332375525,0.30001765295863153
CALCB,2.520412620961666,0.8204286434650421,3.5842304113954304,3.326029118299484
CALCOCO1,5.103962699472905,8.373335106670856,5.461851336285472,5.874833968058229
CALCOCO2,6.8792699936628345,16.64147717922926,5.762749242663383,5.363469834387303
CALCR,0.6823584097623825,0.12105026692152024,0.09407815545797348,0.020793324708938597
CALCRL,0.2470607990026474,0.0,2.449070401638746,1.2401695081591606
CALD1,0.3670617597103119,0.2316652113199234,0.09559559866786004,0.14258272916078568
CALHM1,2.898062437772751,1.7322706153988838,1.8800481715798378,1.1421442656219005
CALHM2,7.364764447808266,3.532578983068466,1.5577537927627563,0.8317305968105793
CALHM3,1.8470736211538314,1.4192098683118821,1.0136171638965608,0.4173508022725582
CALHM4,0.6784367972612381,0.6830991694033146,0.4400433048605919,0.31784007310867307
CALHM5,0.4737292798757553,0.10017954260110855,0.06949651882052421,0.13515638887882234
CALHM6,1.1176561653614043,0.5989900654554368,0.14415196761488913,0.2658569008111954
CALM1,2.6917867852449415,6.21279571467638,12.44443112501502,13.303518071472645
CALM2,9.206349382281303,16.186706734538078,44.22861425715685,47.30565321359038
CALM3,12.589903516888619,26.76628427326679,41.49246176597476,41.00041945755482
CALML3,0.8078495979309082,0.8120801374614238,0.47130122292041776,0.28367983773350713
CALML4,17.059353879451752,10.701876461982726,4.855957100659609,3.194437599033117
CALML5,1.22746080160141,2.0495056730508803,0.7359343867003918,0.6995452035963535
CALML6,3.977285476088524,2.2168888303637506,1.3729356341362,1.2434367983937265
CALN1,0.4364740800857544,0.5929376528561116,1.5568437629938126,1.025405349165201
CALR,21.86056300842762,52.2586057510376,34.55101029983163,34.17399542143941
CALR3,5.029060235619545,8.588092786461115,6.48032308255136,5.399709464758635
CALU,4.068267549395562,10.429517837762832,13.16337210983038,10.620893578976393
CALY,2.466686741411686,2.6756269830465316,0.39528018988668917,0.3906167037785053
CAMK1,2.101977620124817,2.2173068251013754,1.8976497669517993,1.3471060600876807
CAMK1D,2.1008011395335195,2.144676034539938,26.403826405644416,34.513812559604645
CAMK1G,0.8047123215198517,0.5000626586079597,0.605135509967804,0.18862485989928246
CAMK2A,2.1070758717656135,0.9099643969535828,0.5564270754605531,0.09208452075719833
CAMK2B,1.884720974445343,1.2952377879321575,0.9043648779392243,0.732219868004322
CAMK2D,13.007944179177285,41.89651520448923,40.54940798461437,50.224301347225904
CAMK2G,3.6612064816951753,8.520469272255898,8.218649896532296,7.433733556210995
CAMK2N1,0.8431440132856369,1.137455490529537,0.19726050406694412,0.6772667679190636
CAMK2N2,3.0968876731991766,2.437074586182833,10.964368695557118,8.7996994227767
CAMK4,9.074975759267806,17.867007593274117,3.0499573756754397,3.79165011100471
CAMKK1,5.0337662901878355,3.951245753288269,4.737144023060798,3.8803151713311674
CAMKK2,5.043177995562553,6.528363823831081,7.753871095508337,7.058711818724871
CAMKMT,8.480854732871055,12.507821755111218,57.64009429757297,58.04583156272769
CAMKV,3.3980666437745093,2.5827526052296164,1.5811216807365418,1.2305156882107258
CAMLG,7.454962935447693,10.251699206829072,12.3257741586864,11.371677901744842
CAMP,3.195712323307991,1.2973250481188296,1.3196749428361654,1.0935774849504232
CAMSAP1,3.1843394947052004,5.670992868483067,20.147316979199648,26.048587883472443
CAMSAP2,1.9960944151878357,3.600825910836458,5.411018019169569,5.815127868965268
CAMSAP3,1.5047180891633034,1.443419127136469,0.12275698781013489,0.21194306968152524
CAMTA1,7.400058769583702,17.831526585936547,19.24568373796344,21.765476143091917
CAMTA2,7.303982988893986,8.136449072510004,19.45903039470315,21.36060465425253
CAND1,18.495046900868417,47.308096472322944,43.99401483130455,46.819254550516604
CAND2,1.0156944060325623,0.9896902974247932,0.5040772383511066,0.09832239559292794
CANT1,9.636155762791633,13.463701019912959,16.88355977232754,18.12398638436198
CANX,12.061274966478347,18.25060993206501,5.347593135356903,6.361844803363085
CAP1,12.900494836449623,23.640056570857762,21.087188671678305,22.07381175720692
CAP2,0.8000063967704772,0.23688283532857896,0.0470390473306179,0.0
CAPG,18.567204137802126,37.033848178744314,20.104229063123466,18.398159053772687
CAPN1,4.822000454902649,3.235795657515526,7.225818126887083,7.923415765792131
CAPN10,17.11621501517296,32.855108773708345,27.682686223447323,30.5913173289299
CAPN11,2.0043301381468774,1.7658734122812747,0.6932960356920957,0.7308830791264772
CAPN12,0.6321619174480438,0.5438913595080376,0.09711290001869202,0.1767428831756115
CAPN13,0.9568703991174697,0.21914280265569686,0.08982947659492492,0.0861435180902481
CAPN14,0.5960831987857819,0.8022711752653122,0.5562754717469215,0.5629038378596306
CAPN15,0.0,0.0,0.0,0.0
CAPN2,1.409030890405178,1.282923880726099,16.305283083498477,16.216206424832343
CAPN3,1.9600157012939454,1.3014983103871345,0.32047307965159416,0.3998247843682766
CAPN5,4.883569402635097,5.611718089163303,2.4193287245631216,1.42448669205606
CAPN6,0.1254911994934082,0.0,0.09711303174495697,0.04752744197845459
CAPN7,10.45969127213955,21.054802242159845,20.984612194359304,22.38065525060892
CAPN8,2.0376636271476745,1.2697753166258334,0.459769516736269,0.20882412984967233
CAPN9,2.89021968126297,1.6475358261466027,0.40848174983263014,0.25843094184994697
CAPNS1,6.091815306663513,18.678881047517063,18.20505613863468,21.331790652528404
CAPNS2,0.370983358502388,0.27632860785722735,0.13504780247807502,0.0
CAPRIN1,21.13663506036997,50.95942427843809,39.537304964482786,45.08792507353425
CAPRIN2,0.46510176360607147,0.5384648412466049,0.36569119796156885,0.39655739039182664
CAPS,2.8204150716662406,2.1344493511021136,1.090700360223651,1.0962504799067974
CAPS2,0.6196128058433533,0.5447261840105057,7.314736458659172,6.921181663423777
CAPSL,0.6235343998670578,0.2631799907386303,0.0471908271163702,0.0
CAPZA1,29.30807046890259,58.029995179474355,55.61391200393438,65.14448085814715
CAPZA2,0.40392479836940764,0.6240349075198174,0.511360650062561,0.12773022875189782
CAPZA3,0.2509823989868164,0.3339315050840378,0.3684226030111313,0.37442762549221514
CAPZB,18.26602446204424,38.11953934904933,30.33418076339364,38.93104789054394
CARD10,2.419626744389534,0.7292235969305039,0.7908641537725926,0.17763423979282378
CARD11,1.6470717650651931,1.9631010919213294,25.106152647316456,34.64630408862233
CARD14,2.1694295970201494,1.4855790152549744,0.6888952985405922,0.5349812911748886
CARD16,0.0,0.13357275485992431,2.1257139879614115,1.8489658443182706
CARD18,0.2470607990026474,0.17948840647935868,0.023367838114500047,0.04752757966518402
CARD19,12.576570330262184,18.9028213403821,48.307068353891374,68.45582829523086
CARD6,1.0980480134487152,0.4687568902373314,1.0727956852316856,0.331504095107317
CARD8,2.067466934680939,6.4056415771842,5.121803652495146,4.89829472437501
CARD9,1.4929531413316726,1.2603841187655926,8.590408315062524,9.129868080377578
CARF,5.969459473848343,18.881324878275393,16.461272419989108,13.823347612172364
CARHSP1,21.431543449997903,27.855316837489603,16.24246107301116,17.207302040070296
CARM1,10.256552754759788,22.744915345609186,21.4509075512588,29.077271389067175
CARMIL1,1.3333440059423447,1.6921991962194443,1.2093608960509301,1.1302619880437852
CARMIL2,13.282461015462875,12.330002302229405,7.584227037191391,7.019801984578371
CARMIL3,5.112982812106609,2.826731010556221,4.228515556007624,3.799670302003622
CARNMT1,7.966338192939758,12.087694994539023,20.46156974811852,19.600156763672828
CARNS1,6.331816131949425,4.8031868100762365,1.247902208596468,1.4192884665727616
CARS1,0.5607888090610504,0.28029393967986105,0.33989553689956664,0.35942653074860575
CARS2,15.752675376772881,47.02632860302925,113.3233518834114,124.63676292490959
CARTPT,0.7333392018079757,0.43202421575784683,0.3019605305790901,0.14109734907746316
CASC3,14.529527334570885,27.742613722503187,34.9907385597229,41.742733368963
CASD1,6.085540871858597,11.190673012703657,10.32691185966134,8.945551728308201
CASK,1.963153188109398,3.6102171895504,6.218573779016733,9.119620286405086
CASKIN1,1.6902096128463746,2.189339141249657,0.9567151357233524,0.6289961548894644
CASKIN2,5.677694023966789,9.602202003508806,7.521860322356224,7.36066253452003
CASP1,0.2509823989868164,0.16070473939180374,1.5128393697738647,1.2654183022677898
CASP10,3.536498683333397,2.37091459864378,5.754859400540591,3.6486225825548173
CASP12,0.1254911994934082,0.16487884879112244,1.006030374020338,0.4619083285331726
CASP14,1.223539971113205,0.7930879333615303,0.18815648317337036,0.20644757241010667
CASP2,7.574570037424564,12.471299409717322,16.686756088659166,14.593890943974257
CASP3,9.2063498005867,28.350791045546533,26.12310739338398,24.15610565802455
CASP4,0.41568959832191466,0.06678637355566025,4.045062296539545,3.480789402395487
CASP5,0.24313919901847839,0.0626122185587883,0.14566966369748116,0.14258252263069152
CASP6,7.3153532184362415,12.645154861718416,17.27413513690233,21.491303719580173
CASP7,10.525575050830842,12.12839166176319,14.153924141019584,23.430718418985606
CASP8,18.31896835976839,29.577776400119067,29.63556827813387,33.639013287872075
CASP8AP2,10.543613779425622,23.471209416389467,21.113288642466067,22.19886916553974
CASP9,6.89182180416584,27.544344660043716,28.17674617522955,39.461716301858424
CASQ1,2.2529592400789262,2.2519516843557357,1.03030851572752,1.319629608169198
CASQ2,0.2423548790216446,0.1669659921526909,0.2837519733607769,0.09356983825564384
CASR,1.600012811422348,0.8102022888660431,0.5080225672125817,0.5284461768865585
CASS4,4.181995136857033,6.815127507209778,0.5007388550043106,1.0271868999302387
CAST,0.1254911994934082,0.19326294267177582,0.033079072386026385,0.1963479571044445
CASTOR1,16.0911090028286,33.23704156559706,42.974348266363144,45.794741636514665
CASTOR2,0.32157120645046233,0.0,0.35506951063871384,0.09654012188315392
CASZ1,0.47451359808444976,0.41532766312360764,0.2458171896636486,0.18862464353442193
CAT,5.124747535228729,13.953748031914234,10.25149678826332,11.831058475077151
CATIP,2.278841847360134,1.2146765121817589,0.9878215420246125,1.1298161978870631
CATSPER1,1.5184427235126496,1.021831648170948,0.5993692182004452,0.20629901920259
CATSPER2,0.0,0.0,0.039452175796031955,0.0
CATSPER3,1.0090276944041252,1.7370709216594695,0.015173925459384919,0.30239398196339606
CATSPER4,3.5674799317121506,1.6540055494308472,1.5618508616089821,1.9077811321914195
CATSPERB,0.0,0.0,0.0,0.0
CATSPERD,9.103993678569793,20.99281531152129,26.407313236415387,34.77551413391531
CATSPERE,0.7753002036809922,2.1736866707205773,1.780810815691948,1.0871903226077557
CATSPERG,7.229470194280148,18.587464672774075,16.324855437502265,15.850393443703652
CATSPERZ,2.0431536155939103,1.4759790219664575,1.3441051309704781,2.1595286597311496
CAV1,0.27137472331523893,0.30888661444187165,27.683895976245402,39.42637085986137
CAV2,0.2392175990343094,0.2295781195163727,2.9498090922832487,5.505754510015249
CAV3,0.6784367972612381,0.786827022433281,0.23276758894324304,0.5673591528832912
CAVIN1,1.8643286747932435,1.2593400714397431,0.22791223043203354,0.22427036359906197
CAVIN2,0.40627775835990904,0.26088421523571015,0.7899539175629616,0.754498358219862
CAVIN3,0.3686303985118866,0.5998247678875923,61.87649966621399,67.76070942568779
CAVIN4,0.0635299197435379,0.9487834416031837,1.7003894034326077,4.002105716601014
CBARP,3.3168894790410994,3.9426878519952298,3.2845459782630204,5.337923168212176
CBFA2T2,4.266700313091278,8.183408595174551,13.614796416163445,14.097076625227928
CBFA2T3,14.704431056022644,17.91396426010132,0.45673460587859155,0.704000276774168
CBFB,8.302028021216392,11.148721522688867,10.111593157112598,13.834339726001025
CBL,5.013373349428177,8.263972106695174,9.7158593980968,14.19436095520854
CBLB,3.1137505632638933,7.9738658444285395,11.297283294171095,13.473728623628617
CBLC,0.7451039969921112,0.3865259564816952,0.425021313264966,0.2180324091017246
CBLIF,1.0188316890001297,0.4531037763655186,0.29725693629682065,0.13797831420600415
CBLL1,12.317353460788727,36.28249862989783,29.793376404345036,31.581825225025415
CBLL2,0.1882367992401123,0.0,0.0,0.0
CBLN1,0.6000047987699508,0.03756734937429428,0.09711305201053619,0.04752758949995041
CBLN2,0.1254911994934082,0.13774692237377167,0.6675001712292433,0.6401353999972343
CBLN3,17.90602419757843,26.104683661937713,55.226074579060075,56.61524873229861
CBLN4,0.17255039930343627,0.06469924539327622,0.1775345402956009,0.10084744830429554
CBR1,0.9564782462716103,0.415118924587965,0.45385137586295604,0.39819140459597113
CBR3,1.3968739292621613,2.0115212350189684,12.621814074069261,18.67545394921303
CBR4,6.433387861549854,12.32937884941697,6.609758106321096,6.262480990663171
CBS,0.0,0.0,0.0,0.0
CBX1,4.854941873550415,13.465791199803352,16.442457028925418,14.824096764475108
CBX2,3.1686536185741425,3.8769444565176965,2.808692345917225,3.4305900285840036
CBX3,22.226055532097817,46.73706511640549,31.324726072609426,38.80137429976463
CBX4,3.7019912070035934,10.143169107437133,8.796319312006235,12.064538099467754
CBX5,22.213113993167877,59.91713684785366,38.04235724359751,43.621107418060305
CBX6,6.407895802855491,7.472343815296888,28.996744558572768,34.80239704656601
CBX7,1.7921712124347686,7.160743660628795,13.085985091477632,15.747911925017833
